FLX_ANN_MOI,BEN_SEX_COD,AGE_BEN_SNDS,BEN_RES_REG,RAC,FLT_PAI_MNT,FLT_REM_MNT
201905.0,2.0,30.0,5.0,3244569.050000006,13252897.209999798,10008328.159999914
201901.0,1.0,70.0,32.0,12560225.279999865,71833937.27000104,59273711.989998035
201909.0,2.0,70.0,76.0,19260137.50000009,85236095.79000473,65975958.289997
201905.0,2.0,50.0,84.0,30141884.46999985,85616464.06000453,55474579.58999736
201909.0,2.0,70.0,5.0,4192998.119999963,25167517.28999919,20974519.16999987
201907.0,2.0,0.0,52.0,10688236.260000011,25135329.219998673,14447092.960000047
201906.0,2.0,20.0,27.0,3177506.0100000384,9679370.699999616,6501864.690000042
201902.0,2.0,20.0,27.0,3407010.7200000165,9907294.04999956,6500283.33000006
201906.0,1.0,30.0,52.0,3935907.140000053,12546018.63999943,8610111.500000054
201905.0,1.0,40.0,93.0,11657745.239999827,38493575.98999861,26835830.749998584
201902.0,1.0,0.0,52.0,8840404.289999897,22181382.66999885,13340978.380000072
201906.0,2.0,70.0,24.0,8128897.969999717,30413252.09999697,22284354.12999844
201910.0,2.0,70.0,27.0,11028794.60999997,41430662.17999932,30401867.56999709
201904.0,1.0,70.0,52.0,9233839.389999865,41661426.47999936,32427587.089997593
201905.0,2.0,70.0,24.0,8470635.839999763,32022707.789997187,23552071.94999831
201907.0,2.0,40.0,75.0,16689018.100000093,46758706.04999974,30069687.94999812
201902.0,2.0,0.0,44.0,14987098.270000113,35174406.51999797,20187308.249999374
201902.0,1.0,50.0,44.0,17784375.68999985,55949480.80000014,38165105.10999859
201908.0,1.0,70.0,84.0,14837238.250000168,79397853.77000378,64560615.519997
201906.0,1.0,80.0,24.0,4374608.800000009,23233873.969998073,18859265.169999186
201910.0,2.0,80.0,27.0,10535078.549999949,45999698.57999937,35464620.02999748
201908.0,1.0,0.0,44.0,11062648.470000038,26903353.40999793,15840704.93999986
201909.0,1.0,20.0,27.0,2036037.3200000087,6097080.819999926,4061043.500000055
201905.0,1.0,80.0,84.0,14018101.639999863,72130023.95000242,58111922.30999761
201906.0,2.0,60.0,11.0,43949481.21999827,133666800.7200095,89717319.49999817
201901.0,1.0,80.0,75.0,12302258.30999994,74046548.8000018,61744290.48999883
201908.0,2.0,60.0,27.0,7064378.159999849,27092175.039997645,20027796.879999015
201903.0,2.0,20.0,76.0,8702882.279999763,27156933.129997645,18454050.849999823
201904.0,1.0,60.0,28.0,10187066.61999988,50994140.63999946,40807074.01999846
201911.0,1.0,40.0,11.0,30485611.219999675,79356330.70000158,48870719.479997806
201907.0,1.0,70.0,28.0,8454083.119999783,42335834.80999914,33881751.68999777
201905.0,2.0,50.0,53.0,10412610.079999976,32153453.21999835,21740843.139999136
201910.0,2.0,40.0,93.0,18647701.54999987,55879908.07000005,37232206.51999776
201903.0,2.0,40.0,27.0,7343872.159999838,19517863.09999912,12173990.939999856
201910.0,1.0,70.0,44.0,18632140.139999952,80253092.66000335,61620952.51999741
201902.0,2.0,20.0,11.0,24247457.3599996,61257092.680000514,37009635.319997
201908.0,1.0,30.0,93.0,5806831.919999925,21018075.709998854,15211243.789999876
201904.0,2.0,0.0,53.0,8583571.259999888,20561216.34999883,11977645.089999933
201903.0,2.0,40.0,84.0,24997880.329999916,64929139.70000026,39931259.369997896
201909.0,2.0,30.0,24.0,4021030.3200000566,13275945.149999559,9254914.830000084
201902.0,2.0,40.0,11.0,45973469.989998884,110541209.30000542,64567739.30999724
201910.0,2.0,60.0,24.0,10747315.519999973,35985277.62999755,25237962.109998386
201906.0,1.0,20.0,44.0,5035073.529999933,14812456.929999178,9777383.400000038
201912.0,1.0,50.0,32.0,18485670.899999946,66085420.47000146,47599749.569997706
201904.0,2.0,80.0,44.0,22623477.630000237,87669266.89000386,65045789.259998076
201906.0,1.0,50.0,93.0,15744669.60999998,59840539.18999972,44095869.57999796
201909.0,2.0,50.0,44.0,20762556.74999986,61194320.36000087,40431763.60999756
201902.0,1.0,40.0,11.0,31135923.219999786,80936122.97000256,49800199.74999767
201910.0,1.0,70.0,93.0,19808469.99000019,106631965.99000576,86823495.99999715
201906.0,2.0,80.0,5.0,4155945.649999972,30949872.949999344,26793927.299999874
201903.0,1.0,40.0,32.0,12511285.66999994,38574024.049998954,26062738.379998736
201910.0,2.0,50.0,53.0,11518397.639999952,35144886.66999845,23626489.029998675
201910.0,1.0,30.0,52.0,4653351.300000052,14568206.449999427,9914855.149999985
201906.0,2.0,80.0,11.0,32229666.90000053,139188824.4300111,106959157.52999602
201911.0,1.0,80.0,52.0,6003821.4899999695,30429089.4199978,24425267.929998875
201909.0,2.0,0.0,5.0,3944782.399999996,10932865.419999871,6988083.020000052
201902.0,1.0,30.0,27.0,2988065.5000000214,9177254.719999766,6189189.220000035
201909.0,2.0,20.0,93.0,8255363.209999756,26330769.019997913,18075405.80999962
201901.0,1.0,80.0,53.0,5152935.4199999375,32190989.379998416,27038053.959998913
201906.0,1.0,70.0,27.0,7366243.6099997945,35356390.99999785,27990147.389997855
201910.0,2.0,30.0,28.0,6559568.9099999145,22202354.07999889,15642785.169999743
201902.0,1.0,50.0,28.0,8000699.789999911,28009011.509998135,20008311.71999931
201908.0,2.0,40.0,11.0,29002047.600000035,77556822.22000363,48554774.619995475
201904.0,1.0,30.0,76.0,7681025.539999816,25328350.57999803,17647325.03999949
201911.0,1.0,80.0,27.0,4960257.68999995,25884733.77999793,20924476.089998897
201910.0,2.0,20.0,84.0,13962743.730000066,40874715.039998576,26911971.309998788
201901.0,2.0,0.0,75.0,15288585.870000014,36408235.55999809,21119649.689999502
201905.0,1.0,0.0,11.0,36359162.27999955,96450851.81000352,60091689.529996715
201907.0,1.0,50.0,24.0,7491345.199999858,24506452.129997835,17015106.92999949
201907.0,2.0,80.0,84.0,27683616.11000011,124666021.32000491,96982405.20999898
201903.0,1.0,60.0,75.0,20523542.020000014,91015181.91000396,70491639.88999845
201906.0,2.0,70.0,93.0,23016773.02000014,98530651.1300045,75513878.10999691
201910.0,2.0,70.0,84.0,31082009.50999967,112744898.08000481,81662888.56999509
201907.0,1.0,50.0,27.0,8398808.039999867,27234016.349998284,18835208.309999112
201908.0,1.0,70.0,75.0,13894408.210000062,76158397.55000395,62263989.33999782
201902.0,2.0,40.0,52.0,9100710.8099999,24690991.189998653,15590280.379999625
201912.0,1.0,40.0,24.0,5050728.730000004,14728501.549999306,9677772.820000026
201903.0,2.0,50.0,52.0,12535755.500000047,35463117.259998515,22927361.759999067
201901.0,2.0,70.0,53.0,9521854.209999898,39925600.66999918,30403746.459997837
201910.0,2.0,80.0,5.0,4619354.229999964,35704905.94999933,31085551.71999978
201907.0,2.0,40.0,32.0,17307619.019999765,51186466.430000216,33878847.40999799
201912.0,1.0,20.0,52.0,3229355.7400000137,9512302.639999779,6282946.900000024
201904.0,2.0,80.0,53.0,10810823.770000042,54897376.37000156,44086552.59999738
201902.0,1.0,30.0,28.0,3370277.6900000083,10693249.859999621,7322972.170000051
201907.0,2.0,0.0,27.0,6662431.699999897,15467762.399999151,8805330.70000013
201908.0,1.0,40.0,27.0,3553724.330000046,11309362.33999953,7755638.010000086
201903.0,1.0,20.0,24.0,1737191.740000013,5281385.389999998,3544193.6500000493
201909.0,2.0,50.0,28.0,9665764.27999986,31574786.819997862,21909022.539998733
201902.0,2.0,50.0,28.0,10094271.74999998,31655403.33999811,21561131.589999005
201908.0,1.0,40.0,44.0,9368351.969999894,28845447.5199982,19477095.54999934
201906.0,1.0,40.0,11.0,30129976.629999768,79817917.01000221,49687940.37999681
201907.0,2.0,0.0,32.0,16572994.970000178,39641997.95999833,23069002.989999067
201905.0,1.0,60.0,76.0,19002918.149999935,105396101.13000564,86393182.97999823
201903.0,1.0,50.0,32.0,17100155.299999986,62587143.6600009,45486988.35999794
201911.0,1.0,40.0,27.0,4825725.490000014,14137413.549999416,9311688.060000055
201909.0,1.0,60.0,53.0,8218570.539999793,40258665.22999838,32040094.68999802
201902.0,2.0,0.0,53.0,7684777.389999857,19088295.309998974,11403517.920000024
201905.0,2.0,80.0,84.0,25801183.010000184,115352689.89000276,89551506.87999712
201903.0,2.0,60.0,52.0,13352789.280000048,42279950.12999949,28927160.849998258
201910.0,1.0,50.0,75.0,18669554.94999997,63226936.32000069,44557381.36999748
201905.0,2.0,20.0,5.0,1915359.3999999985,8121471.409999963,6206112.0100000175
201911.0,1.0,80.0,93.0,12619502.640000043,82655460.68000294,70035958.0399985
201905.0,1.0,40.0,84.0,17518637.87999992,49330070.50999881,31811432.629998527
201908.0,1.0,0.0,28.0,4912521.299999972,13452741.379999315,8540220.080000143
201901.0,2.0,80.0,27.0,8799457.85999996,40556373.529999025,31756915.669997778
201906.0,2.0,0.0,44.0,14882412.819999939,34746466.03999797,19864053.21999952
201910.0,2.0,20.0,52.0,5368960.74000001,16873583.81999916,11504623.080000034
201903.0,1.0,70.0,53.0,7762711.1499998495,38060060.28999868,30297349.13999817
201910.0,1.0,0.0,28.0,8708772.79999985,24675912.799998473,15967139.999999959
201905.0,1.0,20.0,76.0,5341120.879999972,17237503.83999924,11896382.96000012
201901.0,1.0,20.0,44.0,5785533.369999883,16847885.979999308,11062352.61000013
201910.0,2.0,50.0,27.0,10998321.699999928,32102534.959997687,21104213.25999888
201910.0,1.0,70.0,75.0,20393516.360000186,98580700.63000494,78187184.26999632
201910.0,1.0,40.0,75.0,12832822.759999868,38508877.02999814,25676054.26999857
201902.0,1.0,20.0,28.0,2089102.4600000232,6754604.52999984,4665502.070000075
201902.0,1.0,40.0,24.0,4451945.970000017,13122408.959999438,8670462.990000064
201906.0,2.0,70.0,84.0,26733495.73000027,97090487.120005,70356991.38999656
201902.0,2.0,50.0,84.0,29282506.969999786,82111271.67000319,52828764.69999808
201908.0,1.0,50.0,32.0,11724901.419999998,49789579.2699995,38064677.84999797
201907.0,1.0,40.0,52.0,7559241.569999942,21841333.139998876,14282091.569999807
201906.0,1.0,70.0,24.0,6350642.649999869,31578267.08999722,25227624.439998135
201906.0,2.0,30.0,24.0,4123401.4200000237,13424069.599999404,9300668.180000024
201903.0,2.0,20.0,28.0,3976201.390000035,12504118.389999349,8527917.000000095
201908.0,2.0,20.0,93.0,6931738.3799998015,22847607.869998198,15915869.48999987
201901.0,1.0,80.0,24.0,4260393.970000019,24504928.209998317,20244534.239999227
201904.0,2.0,20.0,44.0,9437261.25999977,27309933.989998005,17872672.72999975
201906.0,2.0,20.0,76.0,8255306.099999638,26759330.25999766,18504024.15999968
201909.0,2.0,60.0,27.0,9289219.279999858,32845543.129996933,23556323.849998515
201903.0,2.0,80.0,52.0,10533245.799999867,44175212.94999953,33641967.14999757
201903.0,2.0,80.0,32.0,17543490.54000009,88125469.92000248,70581979.37999707
201903.0,2.0,0.0,24.0,6517196.969999843,14794314.85999921,8277117.890000146
201911.0,1.0,30.0,5.0,1516771.9599999988,6778230.410000009,5261458.450000033
201912.0,2.0,70.0,84.0,30501197.619999796,108142273.13000602,77641075.50999628
201912.0,2.0,40.0,5.0,5003155.259999971,16782572.5499997,11779417.289999934
201905.0,1.0,80.0,28.0,5037357.439999955,28368786.82999817,23331429.389999002
201906.0,1.0,60.0,27.0,8407281.64999987,40038125.75999856,31630844.109997533
201906.0,2.0,30.0,93.0,11446252.429999813,38428383.5799986,26982131.14999827
201904.0,1.0,60.0,75.0,21177651.889999863,97310700.18000446,76133048.28999834
201910.0,1.0,0.0,75.0,15174221.020000102,39088104.54999814,23913883.529999174
201902.0,1.0,40.0,52.0,6689239.469999901,19310382.179999053,12621142.709999848
201912.0,2.0,70.0,75.0,24369323.48000002,92751835.77000576,68382512.28999637
201907.0,2.0,0.0,5.0,3743357.0899999924,11590931.479999783,7847574.389999992
201901.0,1.0,30.0,28.0,3618421.350000016,12405709.489999626,8787288.140000068
201909.0,1.0,80.0,32.0,7525404.989999875,46446956.65999984,38921551.66999823
201901.0,1.0,20.0,93.0,5212994.579999941,18173581.999999005,12960587.420000007
201909.0,1.0,0.0,84.0,22732501.48999979,54033381.82999911,31300880.33999908
201910.0,2.0,20.0,32.0,9375048.129999902,30090831.13999835,20715783.009999428
201906.0,2.0,50.0,32.0,19221827.04000003,63834874.05000105,44613047.00999746
201904.0,1.0,0.0,5.0,3491625.099999993,11798700.379999835,8307075.280000021
201908.0,2.0,20.0,75.0,6408016.299999839,20306050.53999831,13898034.239999847
201908.0,2.0,40.0,32.0,11342058.050000023,36841182.78999819,25499124.739998147
201904.0,1.0,30.0,11.0,23508790.520000074,62926594.78000012,39417804.25999755
201906.0,1.0,70.0,76.0,16670595.830000171,89579233.59000516,72908637.75999816
201908.0,1.0,0.0,52.0,6337516.979999869,16098688.989999196,9761172.010000085
201908.0,2.0,40.0,93.0,11962114.709999893,39056286.5499981,27094171.839997828
201912.0,2.0,40.0,76.0,17837235.429999873,51022237.259999126,33185001.829998035
201904.0,1.0,40.0,53.0,5792719.949999959,18198101.159999046,12405381.209999835
201911.0,1.0,50.0,44.0,17857709.659999765,56990801.70000067,39133092.03999811
201911.0,2.0,60.0,32.0,20143204.439999886,80907669.45000196,60764465.00999784
201901.0,1.0,80.0,52.0,5977661.9999999385,31289830.33999816,25312168.339998852
201912.0,1.0,30.0,5.0,1646054.699999991,6942318.630000015,5296263.930000012
201909.0,1.0,60.0,27.0,7805506.759999886,37491241.74999825,29685734.989998017
201907.0,1.0,30.0,53.0,3647554.0300000347,11720657.349999573,8073103.320000123
201901.0,1.0,0.0,75.0,14012367.410000065,36801048.18999805,22788680.779999636
201901.0,1.0,20.0,27.0,2093170.1200000187,6185173.699999902,4092003.580000032
201904.0,1.0,50.0,24.0,6749791.599999939,23436360.85999822,16686569.259999601
201907.0,1.0,50.0,52.0,10442040.629999852,33755571.909997925,23313531.279998787
201903.0,1.0,70.0,5.0,3156936.009999989,21700032.779999375,18543096.76999983
201911.0,1.0,60.0,11.0,32943025.799999822,132093616.46000783,99150590.65999833
201907.0,2.0,60.0,52.0,13342295.130000142,42491684.979999185,29149389.849997766
201912.0,2.0,20.0,27.0,3724252.9700000267,10458499.059999531,6734246.090000071
201904.0,2.0,60.0,84.0,31704554.829999287,101907038.53000532,70202483.69999686
201912.0,1.0,0.0,75.0,14853588.060000092,38079469.56999798,23225881.50999921
201904.0,1.0,20.0,44.0,5646934.919999919,16173312.769999148,10526377.850000035
201912.0,1.0,70.0,24.0,7532936.469999747,36081674.18999785,28548737.71999777
201902.0,2.0,30.0,75.0,10859189.899999786,34955130.29999729,24095940.3999986
201911.0,2.0,50.0,44.0,21960394.830000073,63297543.00000175,41337148.169997565
201902.0,1.0,40.0,27.0,5063838.979999996,14645256.46999936,9581417.489999978
201904.0,1.0,50.0,5.0,4597156.039999987,21986776.189999625,17389620.149999842
201902.0,1.0,30.0,11.0,22121838.739999734,57119057.99999985,34997219.25999744
201910.0,1.0,80.0,75.0,13872107.24000011,80684914.19000313,66812806.94999791
201909.0,1.0,50.0,28.0,7823238.439999867,28047751.38999811,20224512.94999913
201906.0,2.0,40.0,28.0,7585875.669999907,22146121.839998513,14560246.16999973
201907.0,2.0,30.0,28.0,5783439.109999954,19427856.369998857,13644417.259999903
201911.0,1.0,60.0,24.0,7411397.0099998275,35728811.3899976,28317414.379998393
201909.0,1.0,0.0,52.0,9634541.989999874,22714299.989998672,13079758.000000011
201902.0,2.0,50.0,11.0,51852966.10999888,134158093.51000662,82305127.39999771
201908.0,2.0,40.0,5.0,4203639.89999998,15321356.489999633,11117716.589999903
201906.0,2.0,50.0,28.0,10310137.410000011,32728901.369997814,22418763.959998757
201904.0,2.0,70.0,32.0,18162336.190000206,79066137.33000343,60903801.13999706
201902.0,2.0,70.0,32.0,15610730.18000011,67951261.60000329,52340531.419997014
201904.0,1.0,30.0,53.0,3311597.6800000193,11049226.639999632,7737628.960000023
201906.0,2.0,50.0,53.0,9860351.069999957,30269175.55999827,20408824.489999264
201901.0,1.0,70.0,24.0,6442828.369999866,33176045.44999759,26733217.079998232
201911.0,2.0,0.0,52.0,10249781.909999855,23408641.879998744,13158859.970000116
201908.0,2.0,80.0,11.0,22255124.120000284,117419924.13000767,95164800.00999376
201909.0,1.0,60.0,93.0,15682220.75000003,86330812.17000379,70648591.41999768
201912.0,1.0,80.0,52.0,6496941.81999994,33072901.189997856,26575959.369998585
201909.0,2.0,50.0,84.0,26162988.369999547,76318294.35000177,50155305.979997635
201905.0,1.0,0.0,32.0,15109780.420000043,38698501.84999861,23588721.42999949
201902.0,2.0,40.0,27.0,7025445.169999893,19208576.219998967,12183131.049999788
201901.0,2.0,20.0,5.0,1891679.8199999924,7927235.409999995,6035555.590000023
201904.0,2.0,40.0,28.0,8401450.559999848,24625083.02999866,16223632.469999693
201911.0,1.0,0.0,11.0,38692293.15999916,97505545.21000412,58813252.0499958
201910.0,1.0,70.0,11.0,30335353.880000293,130173472.12000784,99838118.23999664
201912.0,1.0,0.0,53.0,8500875.729999835,22390432.599998876,13889556.869999977
201911.0,1.0,60.0,5.0,4224428.319999992,30069309.269998904,25844880.94999969
201911.0,2.0,40.0,53.0,7535310.41999989,22054557.969998986,14519247.549999835
201906.0,1.0,30.0,53.0,3200177.120000031,10738274.439999623,7538097.320000069
201908.0,1.0,50.0,84.0,16307562.880000133,56625633.42,40318070.53999801
201908.0,1.0,0.0,84.0,13802250.490000276,36348701.949997425,22546451.45999888
201909.0,2.0,80.0,53.0,9979413.179999983,52457679.81000067,42478266.62999808
201907.0,1.0,80.0,76.0,13504526.18999997,85608356.1000037,72103829.9099996
201905.0,2.0,0.0,32.0,16403601.550000058,38479505.389998876,22075903.83999933
201904.0,1.0,20.0,11.0,15238206.619999858,41536784.619998544,26298577.999998935
201901.0,1.0,40.0,24.0,4682858.1,14723991.10999927,10041133.009999989
201905.0,2.0,80.0,75.0,22982866.450000044,112120453.9600053,89137587.50999784
201903.0,1.0,80.0,84.0,13833302.11999991,70834308.36000182,57001006.23999781
201904.0,1.0,0.0,75.0,13806981.220000075,35321665.579997994,21514684.359999567
201909.0,2.0,40.0,11.0,41359720.06999872,101776997.32000546,60417277.24999603
201901.0,2.0,80.0,75.0,22069551.329999756,114526557.21000533,92457005.87999815
201910.0,2.0,0.0,84.0,26734433.989999864,63152992.800001316,36418558.809998065
201902.0,1.0,70.0,32.0,11664684.970000004,63699954.96000246,52035269.98999804
201906.0,2.0,70.0,53.0,10228083.729999995,40042797.93999864,29814714.2099984
201908.0,1.0,70.0,53.0,5557926.159999939,33597086.58999729,28039160.42999824
201901.0,1.0,80.0,76.0,12675403.299999917,85024739.70000309,72349336.39999886
201911.0,1.0,50.0,84.0,22871827.700000048,72309320.67000192,49437492.96999717
201904.0,1.0,20.0,32.0,4859498.729999976,15705221.739999399,10845723.01000005
201912.0,2.0,70.0,53.0,11076589.489999946,43278896.50999934,32202307.01999735
201901.0,1.0,60.0,76.0,18815961.699999962,103000912.99000664,84184951.28999875
201902.0,1.0,50.0,76.0,16566452.49999997,61334742.72000004,44768290.21999735
201901.0,2.0,70.0,76.0,20559806.90000006,90884101.08000396,70324294.17999753
201911.0,2.0,30.0,75.0,10418333.749999965,34555964.519997515,24137630.76999901
201912.0,2.0,70.0,5.0,4573262.269999983,27298037.319999292,22724775.049999926
201909.0,1.0,60.0,44.0,18176657.589999873,80055718.11000395,61879060.51999718
201905.0,2.0,40.0,32.0,16326538.749999885,49731472.67000018,33404933.919998053
201910.0,1.0,0.0,24.0,6390153.239999894,16356149.559999134,9965996.320000064
201903.0,2.0,60.0,76.0,23549352.849999983,84235799.58000387,60686446.72999713
201907.0,2.0,30.0,75.0,11323180.179999797,36867802.60999789,25544622.42999823
201904.0,1.0,80.0,84.0,14140314.26000005,74694873.1700015,60554558.909997806
201904.0,1.0,50.0,53.0,8271559.479999832,29531993.47999803,21260433.999999046
